danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0.742,0.308,9,-9.817,1,0.0486,0.71,0.191,0.108,0.602,75.004,356600,4
0.658,0.801,4,-12.791,0,0.0427,0.0385,0.924,0.107,0.0525,127.037,416000,4
0.706,0.751,9,-8.368,1,0.0452,0.517,0.000701,0.0445,0.962,96.998,222200,4
0.553,0.717,7,-5.857,1,0.0318,6.48e-05,0.128,0.0385,0.318,127.947,233267,4
0.487,0.949,2,-4.217,0,0.0798,0.000429,2.91e-05,0.231,0.406,110.02,352427,4
0.574,0.786,10,-8.322,0,0.0681,0.0002,0.783,0.333,0.549,120.015,265333,4
0.501,0.0775,8,-20.061,1,0.0455,0.99,0.95,0.118,0.132,127.314,232000,4
0.545,0.927,1,-4.736,1,0.0706,0.0128,2.33e-06,0.367,0.682,124.061,248400,4
0.347,0.48,7,-12.786,1,0.0287,0.00437,0.00309,0.679,0.219,174.119,377133,4
0.579,0.385,7,-7.885,1,0.0256,0.88,2.17e-06,0.164,0.145,103.779,259507,4
0.615,0.645,7,-9.029,1,0.0304,0.521,0.000155,0.213,0.508,155.278,98000,4
0.499,0.351,9,-11.509,0,0.0448,0.951,9.94e-05,0.118,0.616,90.664,235947,4
0.731,0.807,3,-6.492,0,0.1,0.181,0.751,0.319,0.765,114.759,179120,4
0.356,0.123,1,-17.808,1,0.037,0.911,0.00418,0.0983,0.163,84.661,164560,3
0.352,0.0742,3,-23.864,1,0.0383,0.983,0.933,0.111,0.157,150.325,197677,4
0.457,0.178,10,-10.243,1,0.0345,0.946,2.28e-05,0.153,0.249,112.068,187027,3
0.276,0.415,7,-11.806,1,0.0287,0.221,0.027,0.0758,0.302,183.167,295173,4
0.235,0.965,2,-2.882,0,0.28,0.00887,0.0,0.0448,0.322,185.278,231840,4
0.284,0.128,2,-17.745,1,0.0347,0.967,0.832,0.0535,0.114,96.321,424307,4
0.484,0.415,5,-11.546,1,0.043,0.349,2.2e-06,0.295,0.858,92.204,212036,4
0.444,0.116,4,-23.172,0,0.041,0.977,0.868,0.0862,0.512,150.319,145613,4
0.644,0.725,11,-4.618,1,0.0701,0.0112,0.0,0.146,0.584,77.977,222053,4
0.492,0.611,0,-6.438,1,0.102,0.193,0.0,0.691,0.933,182.529,74960,4
0.505,0.444,9,-3.473,0,0.0297,0.67,0.895,0.125,0.289,95.505,284387,3
0.503,0.357,3,-9.36,1,0.0272,0.727,0.0,0.128,0.438,136.135,246280,4
0.57,0.798,9,-4.92,1,0.0323,0.102,0.000128,0.178,0.671,103.303,171333,4
0.803,0.96,9,-3.342,0,0.0429,0.0157,0.0242,0.0566,0.547,125.99,231271,4
0.831,0.79,1,-4.714,0,0.165,0.0024,0.0,0.0515,0.791,93.14,262827,4
0.759,0.544,3,-9.878,1,0.0262,0.295,0.0054,0.0751,0.813,99.252,212133,4
0.559,0.931,9,-5.863,1,0.0721,0.00318,1.24e-05,0.0624,0.644,90.911,190760,4
0.465,0.303,7,-8.793,1,0.04,0.708,2e-06,0.981,0.337,143.933,393987,4
0.658,0.963,1,-3.283,0,0.0326,0.00283,2.38e-06,0.951,0.793,134.798,240867,4
0.281,0.841,1,-7.232,0,0.067,0.000581,0.000139,0.262,0.286,120.016,340373,4
0.803,0.734,1,-9.163,0,0.0609,0.0561,0.869,0.107,0.152,125.0,416931,4
0.451,0.868,0,-6.181,1,0.0449,0.129,0.000595,0.172,0.477,118.219,171947,4
0.851,0.849,1,-3.383,0,0.0828,0.497,2.05e-06,0.116,0.844,120.014,298773,4
0.642,0.574,4,-7.353,0,0.0291,0.893,0.873,0.186,0.0519,79.994,156000,3
0.429,0.675,4,-5.296,0,0.0463,0.434,0.0,0.186,0.418,168.003,252147,4
0.358,0.883,4,-6.669,1,0.0485,0.00217,0.0258,0.121,0.703,155.482,246000,4
0.563,0.592,9,-4.571,1,0.0276,0.209,5.08e-05,0.132,0.136,104.016,267933,4
0.658,0.908,0,-7.692,1,0.0554,0.173,0.0,0.133,0.947,108.774,233560,4
0.425,0.554,6,-4.145,1,0.0298,0.134,8.56e-05,0.0963,0.288,83.917,237297,4
0.415,0.026,1,-36.7,1,0.0496,0.995,0.938,0.107,0.268,136.191,285443,4
0.321,0.00611,4,-38.341,0,0.0362,0.995,0.908,0.09,0.0693,104.311,205493,4
0.637,0.169,11,-11.191,1,0.0349,0.887,0.0,0.124,0.467,137.92,222052,4
0.566,0.354,1,-9.319,1,0.0242,0.771,3.95e-05,0.109,0.278,89.528,208347,4
0.623,0.662,0,-7.499,1,0.0317,0.014,9.54e-05,0.105,0.458,117.046,218547,4
0.253,0.00429,7,-36.172,0,0.0523,0.99,0.912,0.103,0.0368,74.497,256147,3
0.519,0.166,9,-18.584,1,0.0345,0.825,0.268,0.565,0.35,106.108,254102,4
0.495,0.185,9,-13.824,1,0.0288,0.692,0.00403,0.109,0.196,101.89,252467,4
0.571,0.8,7,-4.131,1,0.0292,0.0101,7.29e-05,0.111,0.335,104.377,311867,4
0.446,0.0523,4,-26.715,0,0.081,0.99,0.97,0.0878,0.0351,101.8,112556,5
0.465,0.883,2,-4.259,0,0.0297,3.29e-06,0.506,0.101,0.644,140.047,219707,4
0.509,0.288,5,-11.317,0,0.0424,0.671,0.000607,0.157,0.375,143.897,275827,3
0.762,0.576,1,-4.951,0,0.0829,0.0556,0.0,0.0866,0.316,142.096,221178,4
0.34,0.737,8,-4.681,1,0.0582,0.000105,0.762,0.0699,0.499,172.022,192080,4
0.781,0.745,4,-5.81,0,0.0332,0.198,1.14e-05,0.36,0.326,129.998,269493,4
0.7,0.613,11,-4.041,1,0.0408,0.385,0.0,0.0887,0.42,88.084,191250,4
0.624,0.654,8,-6.582,0,0.183,0.577,0.0,0.104,0.564,73.898,288333,4
0.649,0.388,9,-12.588,1,0.0248,0.449,4.48e-06,0.233,0.472,89.855,168267,4
0.602,0.908,7,-5.972,1,0.0286,0.0968,0.422,0.265,0.624,128.01,60000,4
0.573,0.969,8,-2.807,1,0.134,0.0492,0.0,0.138,0.554,92.982,236613,4
0.541,0.596,4,-7.09,1,0.03,0.333,0.000164,0.133,0.204,79.697,248800,4
0.717,0.587,4,-7.296,0,0.0339,0.0192,0.0,0.0523,0.544,129.954,216520,4
0.785,0.478,2,-8.735,1,0.0419,0.0254,0.0,0.0901,0.39,134.002,161200,4
0.434,0.148,7,-20.672,0,0.0367,0.847,0.873,0.126,0.0939,127.997,250587,4
0.718,0.8,2,-9.502,0,0.0405,0.00626,0.835,0.104,0.491,130.006,455373,4
0.655,0.807,0,-7.674,1,0.0309,0.0056,2.42e-05,0.159,0.73,120.781,239560,4
0.525,0.693,0,-6.972,1,0.0327,0.046,9.55e-06,0.247,0.363,107.012,225640,4
0.331,0.00735,4,-30.904,0,0.0362,0.991,0.952,0.0968,0.0944,66.628,241987,4
0.75,0.797,0,-4.826,1,0.118,0.293,0.0,0.392,0.523,105.949,215203,4
0.686,0.84,1,-5.142,1,0.159,0.0601,5.38e-06,0.164,0.704,105.0,203027,4
0.496,0.423,5,-7.318,1,0.0282,0.277,0.0,0.105,0.258,131.682,245200,4
0.779,0.373,1,-7.114,1,0.0287,0.438,0.0,0.109,0.444,106.466,246240,4
0.23,0.0592,7,-23.594,1,0.0445,0.989,0.941,0.0906,0.103,89.965,337372,4
0.706,0.643,11,-6.929,0,0.234,0.0242,0.0,0.262,0.885,143.931,203760,4
0.339,0.933,5,-5.733,1,0.0723,0.158,0.416,0.397,0.225,106.566,352440,4
0.445,0.376,11,-6.244,1,0.0298,0.706,0.0,0.27,0.473,129.022,209518,4
0.451,0.701,6,-4.005,1,0.0379,0.543,1.89e-06,0.0712,0.633,118.086,210107,5
0.812,0.579,11,-8.414,1,0.0524,0.000743,0.873,0.0972,0.521,119.992,477120,4
0.678,0.277,11,-10.537,1,0.0602,0.843,3.91e-06,0.104,0.238,76.935,224333,4
0.351,0.096,7,-20.297,1,0.059,0.948,0.82,0.227,0.964,115.945,69920,5
0.523,0.954,1,-3.051,1,0.0374,0.00385,1.65e-06,0.243,0.901,141.982,215120,4
0.367,0.917,1,-4.285,0,0.0475,2.09e-06,0.00238,0.193,0.462,88.904,304120,4
0.588,0.391,0,-8.607,0,0.0334,0.839,0.0,0.227,0.349,144.069,226973,4
0.49,0.804,6,-4.002,1,0.0314,0.00322,0.0,0.103,0.458,166.199,193667,4
0.287,0.292,9,-19.285,1,0.0541,0.968,0.978,0.09,0.346,145.703,218293,4
0.412,0.59,11,-12.277,1,0.0701,0.255,0.0325,0.177,0.653,85.824,208667,4
0.661,0.75,7,-5.497,1,0.0314,0.0303,0.000132,0.0849,0.828,130.077,157080,4
0.538,0.955,1,-5.89,0,0.0658,4.09e-05,0.00052,0.332,0.467,130.018,245053,4
0.633,0.529,5,-7.85,0,0.0339,0.307,0.0,0.342,0.578,90.08,235067,4
0.525,0.751,7,-5.688,1,0.0323,0.00172,0.169,0.146,0.607,110.045,285453,4
0.543,0.81,0,-4.275,1,0.0368,0.14,1.23e-05,0.145,0.395,76.978,278613,4
0.424,0.661,2,-5.547,1,0.0425,0.521,1.62e-06,0.0719,0.384,111.762,195533,4
0.765,0.63,7,-7.883,0,0.0406,0.716,3.12e-06,0.0889,0.893,111.982,221960,4
0.545,0.815,6,-3.197,0,0.0868,0.135,0.0,0.148,0.758,170.058,218453,4
0.492,0.791,11,-5.045,1,0.0703,0.00816,1.87e-05,0.11,0.585,144.363,218391,4
0.622,0.991,6,-4.712,1,0.07,0.00104,3.38e-05,0.292,0.697,141.929,195770,4
0.555,0.43,2,-9.105,1,0.0295,0.462,0.000191,0.0869,0.274,147.613,246133,4
0.405,0.751,5,-3.608,1,0.0392,0.377,0.0,0.0958,0.762,120.807,205707,4
0.606,0.301,0,-11.402,1,0.0423,0.545,0.00194,0.0419,0.457,100.979,183027,4
0.743,0.769,2,-8.842,1,0.0401,0.0426,0.834,0.0949,0.421,124.004,338707,4
0.652,0.789,9,-8.33,0,0.289,0.474,8.99e-05,0.19,0.661,171.52,185560,4
0.238,0.967,4,-2.602,0,0.136,0.000213,1.18e-06,0.26,0.58,170.128,252003,4
0.557,0.139,6,-13.519,1,0.0384,0.915,0.0267,0.113,0.423,143.88,152667,4
0.58,0.526,6,-6.664,0,0.0313,0.221,0.0,0.0959,0.2,101.89,304427,4
0.918,0.609,10,-5.64,0,0.0791,0.0928,0.0,0.139,0.304,128.008,231400,4
0.251,0.853,1,-8.955,0,0.116,0.0319,0.0,0.79,0.343,154.134,288773,4
0.438,0.99,10,-3.89,0,0.108,0.0651,0.0222,0.359,0.452,131.306,214067,4
0.462,0.545,5,-12.217,1,0.0486,0.033,0.0714,0.126,0.503,110.828,1237960,4
0.491,0.32,9,-18.408,1,0.0361,0.94,0.928,0.294,0.698,118.179,191000,4
0.636,0.761,3,-6.389,0,0.0306,0.0517,0.0,0.0642,0.736,93.896,257067,4
0.103,0.422,2,-14.916,0,0.0505,0.753,0.953,0.131,0.0766,174.453,233040,3
0.723,0.148,2,-19.922,1,0.0407,0.631,0.00419,0.115,0.204,129.097,182467,4
0.47,0.984,1,-3.783,0,0.0939,0.000133,0.000224,0.212,0.0368,130.055,175760,4
0.712,0.807,6,-3.976,1,0.0297,0.0244,0.000122,0.0905,0.936,105.024,205000,4
0.636,0.519,1,-10.363,1,0.0581,0.00305,0.847,0.0933,0.0686,119.995,425907,4
0.677,0.671,7,-4.905,1,0.0361,0.004,5.07e-05,0.413,0.527,137.046,238920,4
0.374,0.0793,7,-21.909,1,0.114,0.995,0.936,0.0794,0.441,182.961,184867,3
0.632,0.98,9,-5.522,0,0.0359,0.00186,0.879,0.0647,0.387,136.169,324293,4
0.605,0.168,2,-11.388,1,0.0496,0.887,0.0,0.12,0.398,119.836,161306,4
0.501,0.34,5,-15.043,0,0.0672,0.715,0.311,0.696,0.587,98.371,403840,4
0.404,0.98,2,-4.038,1,0.107,0.000193,0.0,0.0742,0.433,177.793,220200,4
0.589,0.892,2,-3.197,1,0.0365,0.0633,0.0,0.149,0.76,131.951,224630,4
0.636,0.676,2,-3.442,1,0.0263,0.0807,0.0,0.0831,0.273,113.98,208760,4
0.429,0.258,7,-16.967,0,0.0549,0.957,0.893,0.115,0.0972,78.809,112353,1
0.831,0.622,1,-10.995,0,0.0984,0.552,0.847,0.0955,0.908,99.994,194293,4
0.752,0.9,5,-3.968,0,0.0644,0.0078,0.0215,0.0415,0.399,128.057,248533,4
0.358,0.883,4,-6.669,1,0.0485,0.00217,0.0258,0.121,0.703,155.482,246000,4
0.219,0.0153,9,-33.563,0,0.0346,0.994,0.923,0.0934,0.1,57.439,312757,4
0.437,0.0463,0,-25.928,1,0.0369,0.988,0.917,0.0845,0.139,140.478,187848,4
0.409,0.936,1,-5.712,0,0.0524,6.98e-05,0.00126,0.622,0.678,183.981,140053,4
0.386,0.677,2,-5.83,1,0.0346,0.00841,0.00366,0.341,0.195,126.602,238240,4
0.542,0.122,5,-18.411,0,0.0361,0.976,0.856,0.116,0.164,108.286,229768,4
0.812,0.968,0,-3.758,1,0.0421,0.161,0.0,0.0661,0.706,130.093,213920,4
0.407,0.994,7,-3.798,1,0.0629,0.000171,0.0253,0.34,0.666,147.001,207893,4
0.461,0.418,0,-7.076,1,0.0444,0.596,1.5e-06,0.973,0.338,80.773,274013,4
0.543,0.815,2,-3.712,1,0.0439,0.078,0.0,0.21,0.579,83.992,224533,4
0.412,0.441,11,-11.523,0,0.291,0.0296,0.0726,0.306,0.174,185.571,319467,4
0.663,0.956,0,-2.322,1,0.0395,0.0614,0.0,0.233,0.73,129.983,203280,4
0.233,0.743,0,-7.163,0,0.0517,0.00521,0.000197,0.715,0.158,88.137,259320,4
0.937,0.652,7,-6.709,1,0.04,0.0754,0.0461,0.105,0.661,115.028,254641,4
0.499,0.614,7,-8.175,1,0.0621,0.151,3.52e-06,0.0555,0.605,89.038,276973,4
0.681,0.623,9,-10.322,0,0.0324,0.193,2.98e-06,0.0873,0.812,99.482,226013,4
0.644,0.939,11,-3.486,0,0.0456,0.157,0.0,0.233,0.861,106.031,208107,4
0.509,0.781,8,-3.48,1,0.072,0.0398,0.0,0.0749,0.176,128.0,271427,4
0.76,0.696,0,-5.811,1,0.0491,0.0195,0.0,0.278,0.903,127.029,205884,4
0.805,0.521,4,-11.25,1,0.0584,0.0143,0.845,0.099,0.754,126.143,304507,4
0.445,0.67,11,-4.973,1,0.0328,0.117,0.0,0.0595,0.378,74.049,216143,4
0.558,0.896,0,-3.687,1,0.0545,0.0316,0.0,0.528,0.63,90.064,213653,4
0.667,0.381,3,-7.494,1,0.0294,0.455,0.0,0.116,0.199,135.975,273893,4
0.364,0.571,6,-15.596,1,0.0453,0.874,0.867,0.121,0.38,84.899,150667,1
0.616,0.15,5,-13.517,1,0.119,0.831,0.0,0.203,0.345,126.462,174673,4
0.685,0.742,8,-5.832,1,0.0452,0.00153,0.896,0.0905,0.541,125.004,355200,4
0.242,0.992,4,-3.9,0,0.0988,0.0148,0.113,0.833,0.374,159.37,187120,4
0.647,0.71,0,-4.692,1,0.029,0.000973,0.703,0.0777,0.268,110.059,217493,4
0.644,0.644,7,-7.542,1,0.0305,0.245,0.00083,0.27,0.293,98.746,231293,4
0.522,0.747,1,-4.789,1,0.0297,0.235,1.06e-05,0.0964,0.645,82.85,182103,4
0.626,0.949,5,-3.94,0,0.0451,0.276,0.126,0.0989,0.967,158.516,135853,4
0.395,0.922,1,-2.176,1,0.375,0.19,0.0,0.134,0.558,162.361,257690,4
0.599,0.189,0,-12.476,0,0.0899,0.806,7.5e-05,0.193,0.419,113.201,183053,4
0.708,0.829,2,-7.516,1,0.0388,0.221,0.0475,0.0896,0.607,111.988,285819,4
0.539,0.356,7,-9.749,1,0.0321,0.764,0.00154,0.127,0.489,73.703,186373,4
0.669,0.716,4,-6.651,1,0.038,0.125,0.0,0.117,0.773,91.972,220587,4
0.552,0.651,4,-10.624,0,0.229,0.00494,0.0349,0.132,0.533,161.548,232533,4
0.578,0.882,7,-6.354,1,0.044,0.000121,0.479,0.284,0.623,125.603,186533,4
0.608,0.768,0,-5.227,1,0.0475,0.0913,0.0,0.0629,0.809,88.059,244880,4
0.651,0.724,7,-5.457,1,0.166,0.172,0.0,0.13,0.686,144.146,187040,4
0.796,0.621,2,-6.129,1,0.0346,0.175,0.0,0.274,0.808,121.904,151973,4
0.366,0.894,11,-4.682,0,0.0568,3.45e-05,0.17,0.267,0.304,82.305,247267,3
0.4,0.707,0,-7.326,1,0.0365,0.000229,0.0552,0.596,0.607,125.529,257623,4
0.616,0.474,10,-9.608,1,0.0266,0.192,0.00762,0.0989,0.493,142.689,210133,4
0.622,0.712,5,-7.321,1,0.066,0.0573,0.0,0.13,0.487,140.025,211360,4
0.303,0.354,9,-8.226,1,0.0266,0.898,0.00151,0.0922,0.163,99.638,217733,3
0.37,0.781,7,-6.618,1,0.112,0.431,0.0,0.953,0.585,95.0,388933,4
0.727,0.914,7,-5.85,1,0.0743,0.617,0.0,0.596,0.784,106.021,196160,4
0.533,0.924,2,-2.697,1,0.154,0.0139,0.0,0.487,0.756,174.002,221730,4
0.575,0.731,1,-7.876,1,0.168,0.0114,3.97e-06,0.351,0.694,125.44,179640,4
0.577,0.576,2,-6.299,1,0.0563,0.0143,0.0,0.602,0.12,133.973,234040,4
0.375,0.418,11,-5.999,1,0.036,0.688,0.0,0.371,0.287,136.319,209134,5
0.277,0.0415,3,-23.933,1,0.0338,0.975,0.955,0.126,0.19,100.66,88427,3
0.465,0.919,4,-4.025,1,0.0408,1.83e-05,2.07e-05,0.262,0.537,135.997,235293,4
0.569,0.391,8,-12.264,1,0.0452,0.674,0.000182,0.173,0.509,100.998,182509,4
0.393,0.385,5,-9.393,0,0.0272,0.857,0.134,0.26,0.24,98.053,338333,4
0.625,0.53,7,-10.577,1,0.0334,0.468,0.0,0.0346,0.869,103.026,218707,4
0.489,0.561,4,-7.933,1,0.0274,0.2,4.56e-05,0.179,0.238,83.457,244987,3
0.485,0.911,3,-5.749,1,0.0355,8.67e-05,0.0,0.092,0.568,89.956,249067,4
0.515,0.752,9,-1.853,0,0.0336,0.00207,2.5e-06,0.129,0.503,83.541,324787,4
0.649,0.931,1,-3.15,0,0.181,0.0093,0.0,0.751,0.744,153.645,213067,4
0.505,0.833,0,-4.632,1,0.0475,0.00772,7.9e-05,0.069,0.565,130.121,224333,4
0.718,0.82,5,-3.453,0,0.0323,0.0444,0.0,0.0846,0.613,92.998,219467,4
0.491,0.66,11,-7.473,1,0.0436,0.089,0.298,0.176,0.408,190.614,212840,4
0.662,0.507,5,-8.238,1,0.118,0.257,0.0,0.0465,0.676,86.412,223440,4
0.443,0.104,0,-17.042,1,0.101,0.913,0.0,0.191,0.394,76.497,185160,4
0.686,0.789,8,-4.713,0,0.23,0.0125,0.0147,0.142,0.72,172.976,194213,4
0.431,0.914,0,-4.243,0,0.0616,0.000243,0.0096,0.502,0.534,147.108,261560,4
0.859,0.658,8,-4.481,1,0.192,0.0326,0.00181,0.0651,0.538,98.989,255267,4
0.689,0.784,2,-2.972,1,0.074,0.182,0.0,0.0843,0.561,99.954,263173,4
0.555,0.682,0,-5.711,1,0.0269,0.0029,0.0,0.0662,0.383,105.987,266960,4
0.317,0.477,7,-9.327,1,0.0385,0.0521,2.11e-05,0.168,0.195,118.508,239878,4
0.636,0.761,9,-7.752,0,0.035,0.00377,0.00784,0.0851,0.463,120.837,285596,4
0.45,0.76,5,-6.546,1,0.0717,0.156,0.0,0.707,0.391,80.102,221840,4
0.591,0.877,10,-5.809,1,0.27,0.42,4.15e-05,0.68,0.626,121.319,560533,4
0.23,0.163,6,-14.909,1,0.0351,0.97,0.00424,0.262,0.102,102.777,165027,3
0.511,0.824,11,-7.242,0,0.0379,5.07e-05,0.00148,0.422,0.937,130.077,44133,4
0.418,0.724,5,-3.724,1,0.0964,0.213,0.0,0.112,0.604,78.521,238320,5
0.52,0.237,1,-10.292,1,0.0302,0.87,0.0,0.122,0.574,105.711,108840,4
0.484,0.312,2,-13.522,1,0.0535,0.724,1.65e-06,0.0601,0.598,205.981,166827,4
0.506,0.821,7,-5.907,1,0.0403,0.00627,0.0,0.0882,0.591,92.024,231067,4
0.467,0.688,11,-5.352,0,0.0298,0.00149,3.92e-06,0.169,0.229,137.884,212493,4
0.67,0.848,0,-5.103,0,0.0538,0.00172,0.00168,0.385,0.457,124.031,174122,4
0.863,0.865,7,-3.443,1,0.0405,0.00077,0.015,0.0651,0.68,124.846,235933,4
0.684,0.455,5,-8.216,1,0.0307,0.215,1.08e-06,0.263,0.487,97.956,216893,4
0.449,0.861,10,-7.359,1,0.0508,0.0548,0.847,0.235,0.171,180.156,239573,4
0.567,0.303,7,-12.481,0,0.0351,0.862,0.00563,0.104,0.252,124.949,273000,4
0.255,0.625,0,-8.31,1,0.0323,0.63,0.000211,0.0976,0.191,84.611,218005,4
0.41,0.611,4,-8.271,0,0.0467,0.0228,0.0,0.116,0.0899,185.727,184448,3
0.651,0.967,7,-5.38,1,0.109,0.114,0.0163,0.131,0.292,93.175,228006,4
0.656,0.817,11,-4.296,0,0.0435,0.22,0.0,0.304,0.862,130.448,198227,4
0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,242373,4
0.768,0.367,2,-11.226,1,0.0315,0.683,1.79e-05,0.081,0.532,103.621,163756,4
0.58,0.906,2,-6.976,1,0.0405,0.00119,0.000579,0.0933,0.476,137.97,271813,4
0.41,0.339,10,-20.968,0,0.376,0.646,6.69e-06,0.156,0.349,100.041,335544,4
0.591,0.815,10,-4.725,1,0.0366,0.168,8.68e-06,0.142,0.306,118.024,198689,4
0.372,0.537,9,-7.623,1,0.0305,0.937,0.873,0.287,0.228,123.735,212750,3
0.314,0.959,4,-4.657,0,0.0908,0.0263,0.000148,0.161,0.492,154.221,309640,4
0.826,0.8,10,-2.844,0,0.147,0.17,0.0,0.0656,0.9,93.572,242000,4
0.206,0.7,4,-9.682,0,0.0469,0.0172,0.00582,0.228,0.317,172.338,179573,3
0.381,0.969,10,-4.956,0,0.141,4.59e-06,1.47e-05,0.143,0.338,179.987,236549,4
0.575,0.764,4,-7.448,1,0.0746,0.566,1.07e-05,0.0692,0.536,123.821,203240,4
0.767,0.694,1,-5.059,0,0.0384,0.0629,0.0,0.32,0.78,112.012,228400,4
0.203,0.0851,3,-22.127,0,0.049,0.989,0.925,0.113,0.0395,88.582,317831,4
0.714,0.561,11,-8.09,1,0.0263,0.0203,0.848,0.0819,0.955,91.99,283000,4
0.557,0.586,11,-5.743,0,0.0268,0.019,0.187,0.156,0.569,104.636,194587,4
0.573,0.238,2,-14.476,1,0.0413,0.468,0.0,0.126,0.344,125.983,229960,4
0.642,0.709,6,-6.571,0,0.0256,0.00111,0.0241,0.296,0.464,135.502,270787,4
0.702,0.646,1,-6.846,1,0.0298,0.0499,0.447,0.178,0.713,94.084,143520,4
0.678,0.839,7,-3.617,1,0.0394,0.0379,0.0,0.0742,0.772,104.952,185907,4
0.658,0.326,10,-12.786,0,0.0409,0.638,0.825,0.13,0.284,87.991,240173,4
0.641,0.373,6,-11.279,1,0.0346,0.501,2.73e-06,0.11,0.714,98.035,331372,4
0.488,0.725,0,-4.522,1,0.0311,0.000812,0.0,0.0837,0.48,145.875,251267,4
0.246,0.258,5,-11.691,1,0.0307,0.912,2.07e-05,0.105,0.295,94.946,250973,3
0.534,0.87,11,-3.078,0,0.0425,0.000334,0.0,0.241,0.462,126.019,215160,4
0.459,0.427,7,-7.734,1,0.0267,0.114,0.0,0.168,0.354,139.902,195493,3
0.628,0.835,6,-6.341,0,0.0496,0.4,0.0,0.051,0.627,97.856,215507,4
0.605,0.847,1,-9.2,0,0.0307,0.307,0.737,0.112,0.631,100.005,293613,4
0.255,0.388,2,-9.374,1,0.0307,0.825,0.00253,0.544,0.174,106.02,276107,3
0.763,0.846,5,-4.545,0,0.0468,0.0096,0.00803,0.0403,0.564,125.009,266341,4
0.672,0.62,8,-4.865,1,0.0422,0.123,0.0,0.362,0.627,78.005,221920,4
0.553,0.853,8,-3.668,1,0.0339,0.000684,0.0,0.126,0.506,122.023,231400,4
0.743,0.675,8,-4.267,0,0.0953,0.0251,0.000717,0.0685,0.59,92.909,214400,4
0.404,0.903,2,-6.237,1,0.108,0.000123,0.812,0.138,0.352,131.768,205853,5
0.813,0.836,7,-4.23,1,0.0881,0.178,6.63e-05,0.154,0.677,100.491,234133,4
0.763,0.478,0,-13.924,1,0.0312,0.569,2.79e-06,0.522,0.76,107.979,201467,4
0.592,0.509,2,-10.077,1,0.036,0.414,0.0102,0.0903,0.339,138.564,233907,4
0.546,0.538,7,-7.886,0,0.0523,0.233,0.0,0.118,0.58,182.12,295773,4
0.494,0.989,7,-4.369,1,0.174,0.000133,1.61e-06,0.571,0.161,140.017,147627,4
0.57,0.915,1,-4.346,1,0.0326,2.1e-05,0.78,0.0552,0.266,144.027,268827,4
0.645,0.409,7,-6.66,1,0.036,0.625,0.371,0.103,0.844,180.132,98429,4
0.76,0.696,0,-5.811,1,0.0491,0.0195,0.0,0.278,0.903,127.029,205884,4
0.163,0.0366,7,-27.021,1,0.0451,0.98,0.912,0.0908,0.17,84.642,143267,3
0.678,0.429,1,-13.281,1,0.0953,0.000771,0.854,0.108,0.354,181.898,574320,4
0.438,0.94,2,-3.249,1,0.0452,8.74e-05,0.0777,0.3,0.421,100.99,261000,3
0.618,0.443,2,-9.681,1,0.0526,0.469,0.0,0.0829,0.167,119.949,198853,4
0.546,0.538,7,-7.886,0,0.0523,0.233,0.0,0.118,0.58,182.12,295773,4
0.369,0.996,10,-1.531,0,0.0931,3.83e-05,0.14,0.249,0.209,98.162,231853,4
0.642,0.57,2,-6.999,1,0.374,0.00702,0.000132,0.505,0.667,128.088,254413,4
0.581,0.963,11,-4.087,1,0.0981,0.0295,0.0,0.139,0.788,129.992,204160,4
0.753,0.852,9,-4.028,0,0.138,0.0319,8.63e-06,0.328,0.586,124.023,209040,4
0.547,0.552,7,-8.325,1,0.0264,0.0225,2.09e-06,0.653,0.468,83.62,254280,4
0.531,0.984,3,-3.767,0,0.0652,0.0017,1.13e-05,0.361,0.386,107.036,268480,4
0.636,0.53,6,-4.971,1,0.0288,0.602,0.0,0.0971,0.469,111.874,237446,4
0.538,0.916,4,-4.906,1,0.0318,0.00391,0.00118,0.237,0.892,150.553,159213,4
0.664,0.609,1,-6.509,1,0.0707,0.304,0.0,0.0926,0.194,130.041,210560,4
0.54,0.821,6,-3.789,1,0.0873,0.0397,0.0,0.423,0.685,148.798,180907,4
0.681,0.795,6,-6.652,1,0.049,0.305,9.41e-06,0.109,0.64,135.939,219160,4
0.783,0.537,9,-2.921,1,0.0795,0.278,0.0,0.229,0.393,113.988,222866,4
0.756,0.808,5,-3.655,1,0.0541,0.0175,3.67e-06,0.66,0.638,109.902,264847,4
0.759,0.699,0,-5.745,0,0.0307,0.202,0.000131,0.443,0.907,92.96,211067,4
0.16,0.144,1,-16.172,1,0.0393,0.972,0.862,0.0558,0.0396,132.408,448493,4
0.523,0.607,1,-4.754,0,0.03,0.512,0.0,0.106,0.0651,145.837,217867,4
0.381,0.224,0,-14.677,0,0.0472,0.922,4.65e-05,0.0842,0.109,123.663,227277,4
0.58,0.203,9,-8.524,0,0.0676,0.829,0.0,0.108,0.534,128.942,260053,4
0.0667,0.0287,7,-27.475,0,0.0464,0.92,0.939,0.179,0.0311,73.283,263253,4
0.641,0.922,2,-4.457,1,0.0786,0.0291,0.0,0.0862,0.847,146.078,258343,4
0.611,0.785,5,-5.721,1,0.0707,0.194,0.0,0.0956,0.545,125.03,178560,4
0.573,0.739,0,-5.74,1,0.129,0.0285,0.0,0.111,0.451,97.085,230227,4
