danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,year,genre
0.445,0.642,0,-6.565,1,0.0272,0.542,0.119,0.101,0.552,106.283,audio_features,4SoCtNfdQYqgKbBSEeMxZJ,spotify:track:4SoCtNfdQYqgKbBSEeMxZJ,https://api.spotify.com/v1/tracks/4SoCtNfdQYqgKbBSEeMxZJ,https://api.spotify.com/v1/audio-analysis/4SoCtNfdQYqgKbBSEeMxZJ,344600,3,1999,acoustic
0.517,0.162,0,-22.077,1,0.0426,0.949,0.883,0.115,0.22,108.504,audio_features,37cqsfs0gjmZp3LaSmroSA,spotify:track:37cqsfs0gjmZp3LaSmroSA,https://api.spotify.com/v1/tracks/37cqsfs0gjmZp3LaSmroSA,https://api.spotify.com/v1/audio-analysis/37cqsfs0gjmZp3LaSmroSA,211122,4,1999,acoustic
0.649,0.58,5,-9.334,0,0.028,0.233,0.000736,0.115,0.846,110.45,audio_features,5rdgdO6VJa1Jv5hkyxFlib,spotify:track:5rdgdO6VJa1Jv5hkyxFlib,https://api.spotify.com/v1/tracks/5rdgdO6VJa1Jv5hkyxFlib,https://api.spotify.com/v1/audio-analysis/5rdgdO6VJa1Jv5hkyxFlib,193800,4,1999,acoustic
0.599,0.655,9,-9.721,1,0.0816,0.142,0.0,0.082,0.886,83.112,audio_features,27hueEQy24FMczgBRKER9Q,spotify:track:27hueEQy24FMczgBRKER9Q,https://api.spotify.com/v1/tracks/27hueEQy24FMczgBRKER9Q,https://api.spotify.com/v1/audio-analysis/27hueEQy24FMczgBRKER9Q,229960,4,1999,acoustic
0.62,0.392,7,-13.493,0,0.031,0.727,0.0527,0.108,0.67,97.556,audio_features,5oHnhH35rKmRqVms9UbjOm,spotify:track:5oHnhH35rKmRqVms9UbjOm,https://api.spotify.com/v1/tracks/5oHnhH35rKmRqVms9UbjOm,https://api.spotify.com/v1/audio-analysis/5oHnhH35rKmRqVms9UbjOm,228533,4,1999,acoustic
0.608,0.84,10,-5.738,0,0.0799,0.216,0.000351,0.559,0.705,124.423,audio_features,2lLsxW07QzVfneL7Ov2bIT,spotify:track:2lLsxW07QzVfneL7Ov2bIT,https://api.spotify.com/v1/tracks/2lLsxW07QzVfneL7Ov2bIT,https://api.spotify.com/v1/audio-analysis/2lLsxW07QzVfneL7Ov2bIT,302640,4,1999,acoustic
0.542,0.467,9,-6.731,1,0.0342,0.392,1.46e-06,0.244,0.159,113.808,audio_features,1iRRg3BVfJc2NoxtD6Yf5r,spotify:track:1iRRg3BVfJc2NoxtD6Yf5r,https://api.spotify.com/v1/tracks/1iRRg3BVfJc2NoxtD6Yf5r,https://api.spotify.com/v1/audio-analysis/1iRRg3BVfJc2NoxtD6Yf5r,361133,3,1999,acoustic
0.431,0.42,7,-10.377,0,0.0261,0.82,0.0286,0.102,0.0824,89.414,audio_features,4iJgZQ3FO2HaMdaZeeqUN1,spotify:track:4iJgZQ3FO2HaMdaZeeqUN1,https://api.spotify.com/v1/tracks/4iJgZQ3FO2HaMdaZeeqUN1,https://api.spotify.com/v1/audio-analysis/4iJgZQ3FO2HaMdaZeeqUN1,199813,4,1999,acoustic
0.426,0.372,11,-14.108,1,0.0287,0.673,0.194,0.104,0.346,91.525,audio_features,1PxodmfpSnYCqbI0J3WVfX,spotify:track:1PxodmfpSnYCqbI0J3WVfX,https://api.spotify.com/v1/tracks/1PxodmfpSnYCqbI0J3WVfX,https://api.spotify.com/v1/audio-analysis/1PxodmfpSnYCqbI0J3WVfX,213307,3,1999,acoustic
0.436,0.554,5,-10.041,1,0.0429,0.0539,0.885,0.111,0.459,151.118,audio_features,2x6sAQFBhY5eqp0yqA0vBD,spotify:track:2x6sAQFBhY5eqp0yqA0vBD,https://api.spotify.com/v1/tracks/2x6sAQFBhY5eqp0yqA0vBD,https://api.spotify.com/v1/audio-analysis/2x6sAQFBhY5eqp0yqA0vBD,419173,3,1999,acoustic
0.397,0.253,0,-14.633,1,0.0294,0.778,0.129,0.0735,0.0959,109.296,audio_features,4N4ak2aF9eCMjOvLje0Jut,spotify:track:4N4ak2aF9eCMjOvLje0Jut,https://api.spotify.com/v1/tracks/4N4ak2aF9eCMjOvLje0Jut,https://api.spotify.com/v1/audio-analysis/4N4ak2aF9eCMjOvLje0Jut,326893,3,1999,acoustic
0.116,0.85,10,-7.563,1,0.0739,0.166,0.298,0.212,0.176,61.997,audio_features,71l9rGGMijke8BYRpkOjs1,spotify:track:71l9rGGMijke8BYRpkOjs1,https://api.spotify.com/v1/tracks/71l9rGGMijke8BYRpkOjs1,https://api.spotify.com/v1/audio-analysis/71l9rGGMijke8BYRpkOjs1,241133,4,1999,acoustic
0.434,0.254,8,-17.522,1,0.036,0.899,0.889,0.0855,0.327,176.398,audio_features,6LmvspNZsfDeTR5pJQWSvG,spotify:track:6LmvspNZsfDeTR5pJQWSvG,https://api.spotify.com/v1/tracks/6LmvspNZsfDeTR5pJQWSvG,https://api.spotify.com/v1/audio-analysis/6LmvspNZsfDeTR5pJQWSvG,173067,3,1999,acoustic
0.631,0.108,6,-23.764,1,0.867,0.908,0.0,0.902,0.367,64.713,audio_features,4NQKArbOy5gvTrMqByOHj0,spotify:track:4NQKArbOy5gvTrMqByOHj0,https://api.spotify.com/v1/tracks/4NQKArbOy5gvTrMqByOHj0,https://api.spotify.com/v1/audio-analysis/4NQKArbOy5gvTrMqByOHj0,75600,3,1999,acoustic
0.635,0.673,2,-8.964,1,0.0437,0.0869,0.0,0.323,0.94,79.749,audio_features,0n6JPooe4SZFrDXk202juN,spotify:track:0n6JPooe4SZFrDXk202juN,https://api.spotify.com/v1/tracks/0n6JPooe4SZFrDXk202juN,https://api.spotify.com/v1/audio-analysis/0n6JPooe4SZFrDXk202juN,179440,4,1999,acoustic
0.617,0.924,4,-7.537,1,0.0514,0.116,0.0,0.0378,0.944,112.167,audio_features,4xqeER3Z6DuNjzp9zZ5svm,spotify:track:4xqeER3Z6DuNjzp9zZ5svm,https://api.spotify.com/v1/tracks/4xqeER3Z6DuNjzp9zZ5svm,https://api.spotify.com/v1/audio-analysis/4xqeER3Z6DuNjzp9zZ5svm,276400,4,1999,acoustic
0.57,0.207,5,-12.317,0,0.0744,0.821,0.0,0.106,0.581,146.886,audio_features,5Msi6Z4xZ86nd3JB1PnW8G,spotify:track:5Msi6Z4xZ86nd3JB1PnW8G,https://api.spotify.com/v1/tracks/5Msi6Z4xZ86nd3JB1PnW8G,https://api.spotify.com/v1/audio-analysis/5Msi6Z4xZ86nd3JB1PnW8G,279067,3,1999,acoustic
0.498,0.815,9,-8.105,1,0.0293,0.152,0.0,0.0683,0.76,103.961,audio_features,3zzMAKyG2jYwuArlgAp6JV,spotify:track:3zzMAKyG2jYwuArlgAp6JV,https://api.spotify.com/v1/tracks/3zzMAKyG2jYwuArlgAp6JV,https://api.spotify.com/v1/audio-analysis/3zzMAKyG2jYwuArlgAp6JV,354160,4,1999,acoustic
0.61,0.348,0,-13.142,0,0.0298,0.782,0.00306,0.0951,0.258,89.264,audio_features,7jXyECeXzSlSVJ3neS9xZH,spotify:track:7jXyECeXzSlSVJ3neS9xZH,https://api.spotify.com/v1/tracks/7jXyECeXzSlSVJ3neS9xZH,https://api.spotify.com/v1/audio-analysis/7jXyECeXzSlSVJ3neS9xZH,118573,4,1999,acoustic
0.546,0.0376,1,-28.783,1,0.463,0.828,0.0,0.221,0.556,78.046,audio_features,4JFQEJKO6YpHRKRjkOyKkb,spotify:track:4JFQEJKO6YpHRKRjkOyKkb,https://api.spotify.com/v1/tracks/4JFQEJKO6YpHRKRjkOyKkb,https://api.spotify.com/v1/audio-analysis/4JFQEJKO6YpHRKRjkOyKkb,52093,4,1999,acoustic
0.486,0.734,4,-4.489,1,0.0343,0.141,0.0,0.366,0.33,141.04,audio_features,0hTKNFYsCBjaHkJRihnNr9,spotify:track:0hTKNFYsCBjaHkJRihnNr9,https://api.spotify.com/v1/tracks/0hTKNFYsCBjaHkJRihnNr9,https://api.spotify.com/v1/audio-analysis/0hTKNFYsCBjaHkJRihnNr9,224893,3,1999,acoustic
0.33,0.323,11,-17.231,1,0.0358,0.886,0.869,0.237,0.908,102.166,audio_features,09GxqdK83fzKsipxt4PVFA,spotify:track:09GxqdK83fzKsipxt4PVFA,https://api.spotify.com/v1/tracks/09GxqdK83fzKsipxt4PVFA,https://api.spotify.com/v1/audio-analysis/09GxqdK83fzKsipxt4PVFA,135040,4,1999,acoustic
0.505,0.838,2,-4.36,1,0.0357,0.172,8.53e-06,0.0569,0.525,160.061,audio_features,2DCqBr10Yx9UoWZU7LLmvc,spotify:track:2DCqBr10Yx9UoWZU7LLmvc,https://api.spotify.com/v1/tracks/2DCqBr10Yx9UoWZU7LLmvc,https://api.spotify.com/v1/audio-analysis/2DCqBr10Yx9UoWZU7LLmvc,332800,4,1999,acoustic
0.689,0.0783,9,-23.226,1,0.787,0.914,0.0,0.699,0.47,84.627,audio_features,1TLDfdeCe1p9U28N6VMQYf,spotify:track:1TLDfdeCe1p9U28N6VMQYf,https://api.spotify.com/v1/tracks/1TLDfdeCe1p9U28N6VMQYf,https://api.spotify.com/v1/audio-analysis/1TLDfdeCe1p9U28N6VMQYf,51467,1,1999,acoustic
0.0847,0.0856,2,-24.716,0,0.0405,0.964,0.592,0.289,0.0764,84.245,audio_features,1UvaZaHkh3D9AkmBrrnbFg,spotify:track:1UvaZaHkh3D9AkmBrrnbFg,https://api.spotify.com/v1/tracks/1UvaZaHkh3D9AkmBrrnbFg,https://api.spotify.com/v1/audio-analysis/1UvaZaHkh3D9AkmBrrnbFg,205493,4,1999,classical
0.15,0.0115,2,-26.636,1,0.0425,0.976,0.191,0.0836,0.0955,101.769,audio_features,2fYOyayT80ysO3nxw9lKXn,spotify:track:2fYOyayT80ysO3nxw9lKXn,https://api.spotify.com/v1/tracks/2fYOyayT80ysO3nxw9lKXn,https://api.spotify.com/v1/audio-analysis/2fYOyayT80ysO3nxw9lKXn,394560,3,1999,classical
