danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,year,genre
0.639,0.374,9,-10.999,0,0.0299,0.647,0.0106,0.122,0.502,140.121,audio_features,6gQ9gDBM2FZ7sOtkxWL59B,spotify:track:6gQ9gDBM2FZ7sOtkxWL59B,https://api.spotify.com/v1/tracks/6gQ9gDBM2FZ7sOtkxWL59B,https://api.spotify.com/v1/audio-analysis/6gQ9gDBM2FZ7sOtkxWL59B,309160,4,2000,acoustic
0.768,0.413,7,-10.017,1,0.0262,0.199,1.83e-05,0.123,0.459,104.001,audio_features,75WKINePeVTeiINVjuGfQN,spotify:track:75WKINePeVTeiINVjuGfQN,https://api.spotify.com/v1/tracks/75WKINePeVTeiINVjuGfQN,https://api.spotify.com/v1/audio-analysis/75WKINePeVTeiINVjuGfQN,297507,4,2000,acoustic
0.513,0.0528,5,-18.164,1,0.0395,0.915,0.000958,0.0929,0.45,117.95,audio_features,0zQjZ1m59VcLaeVJsvcFYK,spotify:track:0zQjZ1m59VcLaeVJsvcFYK,https://api.spotify.com/v1/tracks/0zQjZ1m59VcLaeVJsvcFYK,https://api.spotify.com/v1/audio-analysis/0zQjZ1m59VcLaeVJsvcFYK,339600,3,2000,acoustic
0.445,0.177,7,-16.664,0,0.0417,0.959,0.894,0.111,0.168,120.192,audio_features,0QbeHkSQr4NpizpLJpIGea,spotify:track:0QbeHkSQr4NpizpLJpIGea,https://api.spotify.com/v1/tracks/0QbeHkSQr4NpizpLJpIGea,https://api.spotify.com/v1/audio-analysis/0QbeHkSQr4NpizpLJpIGea,392360,3,2000,acoustic
0.646,0.0349,2,-20.871,0,0.0758,0.934,0.757,0.101,0.64,81.697,audio_features,6EftIMZuUnx2HJrGy5cw6c,spotify:track:6EftIMZuUnx2HJrGy5cw6c,https://api.spotify.com/v1/tracks/6EftIMZuUnx2HJrGy5cw6c,https://api.spotify.com/v1/audio-analysis/6EftIMZuUnx2HJrGy5cw6c,75693,4,2000,acoustic
0.59,0.674,7,-6.866,1,0.0249,0.0235,0,0.152,0.367,91.561,audio_features,54NHDhAQ0xE14g1LZPAVVJ,spotify:track:54NHDhAQ0xE14g1LZPAVVJ,https://api.spotify.com/v1/tracks/54NHDhAQ0xE14g1LZPAVVJ,https://api.spotify.com/v1/audio-analysis/54NHDhAQ0xE14g1LZPAVVJ,240400,4,2000,acoustic
0.408,0.477,4,-9.4,0,0.0346,0.111,1.87e-05,0.0457,0.599,107.103,audio_features,2MBcCczDECsZFVaDxFVwgT,spotify:track:2MBcCczDECsZFVaDxFVwgT,https://api.spotify.com/v1/tracks/2MBcCczDECsZFVaDxFVwgT,https://api.spotify.com/v1/audio-analysis/2MBcCczDECsZFVaDxFVwgT,210040,4,2000,acoustic
0.6,0.473,1,-10.763,1,0.0462,0.741,0.0593,0.123,0.625,159.427,audio_features,4NgUChfOb62ijpOD8YFAWv,spotify:track:4NgUChfOb62ijpOD8YFAWv,https://api.spotify.com/v1/tracks/4NgUChfOb62ijpOD8YFAWv,https://api.spotify.com/v1/audio-analysis/4NgUChfOb62ijpOD8YFAWv,286000,4,2000,acoustic
0.451,0.42,11,-10.125,0,0.0313,0.81,0.00546,0.749,0.319,90.187,audio_features,5DFNZIBtwTmcEjZNuovJQ9,spotify:track:5DFNZIBtwTmcEjZNuovJQ9,https://api.spotify.com/v1/tracks/5DFNZIBtwTmcEjZNuovJQ9,https://api.spotify.com/v1/audio-analysis/5DFNZIBtwTmcEjZNuovJQ9,239543,3,2000,acoustic
0.609,0.22,2,-14.68,1,0.0402,0.956,0.0836,0.112,0.443,154.329,audio_features,6X9AiUNnORDRNMAMiQOC1q,spotify:track:6X9AiUNnORDRNMAMiQOC1q,https://api.spotify.com/v1/tracks/6X9AiUNnORDRNMAMiQOC1q,https://api.spotify.com/v1/audio-analysis/6X9AiUNnORDRNMAMiQOC1q,241493,3,2000,acoustic
